sim,population,hospitals,mobilehomes,psubstations,tors
659,48,0,0,0,3.0
660,288,0,0,0,5.0
661,94576,7,100,22,48.0
662,10544,0,0,2,11.0
663,54768,0,400,6,14.0
664,58128,2,125,3,6.0
665,0,0,0,0,2.0
666,6832,0,0,0,7.0
667,560,1,125,1,6.0
668,37136,0,25,0,16.0
669,512,1,0,0,7.0
670,3840,1,75,5,14.0
671,23104,4,25,5,13.0
672,4704,0,0,0,12.0
673,4592,0,175,5,15.0
674,56640,6,600,8,24.0
675,128,0,0,0,6.0
676,768,0,0,0,10.0
677,52320,0,275,7,6.0
678,94240,0,225,15,32.0
679,2496,0,25,1,16.0
680,128,0,0,1,2.0
681,6352,0,0,1,16.0
682,2304,0,0,0,3.0
683,38880,0,275,6,8.0
684,17568,0,125,3,10.0
685,22944,3,0,3,13.0
686,1152,0,0,0,11.0
687,1152,1,0,0,12.0
688,1808,0,0,2,4.0
689,6768,0,0,3,20.0
690,2736,0,0,0,7.0
691,14528,0,50,2,17.0
692,35536,0,275,7,26.0
693,31904,0,200,5,4.0
694,6944,0,75,2,10.0
695,9728,0,125,2,15.0
696,4992,0,0,0,3.0
697,0,0,0,0,3.0
698,368,0,0,0,3.0
699,1680,0,25,2,12.0
700,3216,0,25,0,19.0
701,88736,1,75,9,30.0
702,4656,0,0,1,6.0
703,976,0,0,0,5.0
704,208,0,0,0,4.0
705,15104,0,400,3,13.0
706,224,0,0,0,6.0
707,77872,3,425,6,16.0
708,11168,0,0,0,10.0
709,496,0,0,0,7.0
710,10720,0,0,2,18.0
711,26592,1,325,4,11.0
712,2288,0,25,2,5.0
713,1216,0,0,0,4.0
714,37296,0,75,1,16.0
715,20784,0,125,0,2.0
716,1072,0,0,2,15.0
717,1264,0,0,0,8.0
718,1488,1,0,3,13.0
719,768,0,0,3,8.0
720,5408,0,0,0,5.0
721,2160,0,0,2,11.0
722,1792,0,0,1,7.0
723,32,0,0,0,2.0
724,1360,0,25,0,6.0
725,12128,0,550,2,14.0
726,5856,0,75,9,23.0
727,3456,0,0,2,12.0
728,272,0,0,0,10.0
729,192,0,0,0,4.0
730,1056,0,0,1,7.0
731,144,0,25,0,7.0
732,21584,1,0,0,29.0
733,2400,0,0,3,12.0
734,1136,0,125,3,3.0
735,6928,0,75,3,6.0
736,3552,0,75,2,20.0
737,64432,1,0,0,22.0
738,160,0,0,0,3.0
739,64,0,0,0,3.0
740,1184,2,0,3,15.0
741,0,0,0,0,2.0
742,240,0,0,1,4.0
743,9792,1,0,0,9.0
744,8048,0,75,1,5.0
745,8288,2,125,10,11.0
746,142256,1,1625,15,9.0
747,240,0,0,0,7.0
748,688,0,0,2,11.0
749,59104,0,100,3,10.0
750,2432,0,0,0,6.0
751,63280,1,125,2,18.0
752,26864,0,275,5,14.0
753,1184,0,0,1,4.0
754,93472,1,650,11,18.0
755,880,0,100,2,4.0
756,1632,0,0,0,8.0
757,496,0,0,0,5.0
758,656,0,0,0,21.0
759,1936,0,0,0,10.0
760,25056,0,125,9,41.0
761,69824,12,125,10,10.0
762,2464,2,25,3,7.0
763,41184,0,0,1,10.0
764,4192,0,0,2,19.0
765,16464,0,75,0,8.0
766,1232,0,0,1,8.0
767,10880,0,150,2,6.0
768,3856,6,50,6,18.0
769,1904,0,0,1,14.0
770,1728,0,0,0,6.0
771,1200,0,0,2,6.0
772,1600,0,0,2,8.0
773,96,0,0,0,4.0
774,4848,0,75,0,9.0
775,112,0,0,0,6.0
776,16,0,0,0,3.0
777,0,0,0,0,1.0
778,288,0,0,0,12.0
779,28432,0,50,7,5.0
780,192,0,0,0,4.0
781,9328,0,50,5,24.0
782,9072,0,75,1,18.0
783,28208,0,0,0,12.0
784,10896,1,250,8,24.0
785,16464,0,25,2,21.0
786,97600,3,1325,16,21.0
787,2848,0,0,2,21.0
788,20672,0,50,0,4.0
789,9072,0,50,0,5.0
790,34928,3,175,3,18.0
791,18912,0,100,5,14.0
792,240,0,0,1,7.0
793,6912,1,25,5,15.0
794,19952,0,400,4,15.0
795,112,0,0,0,4.0
796,2848,0,0,0,7.0
797,7344,0,175,6,11.0
798,39008,1,350,6,16.0
799,50016,1,175,7,30.0
800,5488,0,0,0,17.0
801,224,0,0,0,7.0
802,3760,2,0,1,9.0
803,528,0,0,0,7.0
804,59088,2,25,2,17.0
805,336,0,0,0,6.0
806,93952,0,75,5,22.0
807,7824,0,0,3,17.0
808,5248,0,0,1,5.0
809,7920,1,125,2,13.0
810,4352,0,0,0,5.0
811,8384,1,175,5,16.0
812,64,0,0,0,1.0
813,10288,1,150,16,15.0
814,2480,0,0,0,9.0
815,208,2,50,2,13.0
816,98672,1,25,6,11.0
817,384,0,0,1,3.0
818,1904,0,0,2,6.0
819,64,0,0,3,5.0
820,208,0,0,0,6.0
821,432,0,0,0,10.0
822,720,0,0,0,6.0
823,18688,0,50,2,24.0
824,16384,0,0,0,7.0
825,2288,1,0,0,8.0
826,4896,0,100,2,14.0
827,23792,0,25,1,9.0
828,10640,0,0,0,14.0
829,32,0,0,0,6.0
830,34816,1,600,7,15.0
831,31696,0,125,7,30.0
832,608,0,0,0,7.0
833,12544,0,50,4,13.0
834,94592,0,225,10,33.0
835,1728,0,0,0,8.0
836,3120,0,0,5,18.0
837,128,0,0,0,5.0
838,752,0,0,0,3.0
839,368,0,0,0,5.0
840,576,0,0,0,7.0
841,11360,1,0,1,1.0
842,1872,1,125,1,17.0
843,5536,0,0,0,2.0
844,1984,0,0,2,13.0
845,11216,0,50,2,4.0
846,4608,0,0,0,6.0
847,19664,0,225,0,11.0
848,44256,1,150,5,18.0
849,3632,1,100,0,4.0
850,10224,0,0,4,21.0
851,40592,0,150,1,9.0
852,1408,0,0,0,8.0
853,1664,2,275,6,16.0
854,58720,2,125,3,10.0
855,480,0,0,0,7.0
856,53536,1,0,7,10.0
857,3600,0,0,4,15.0
858,784,0,175,1,8.0
859,22656,0,0,2,25.0
860,48,0,0,0,3.0
861,32,0,0,0,4.0
862,1808,0,0,0,6.0
863,496,0,0,0,5.0
864,512,0,0,3,13.0
865,32,0,0,0,3.0
866,24048,2,250,2,10.0
867,992,0,0,2,4.0
868,7344,0,0,2,14.0
869,2768,0,0,2,6.0
870,5600,0,0,1,17.0
871,816,3,75,0,4.0
872,384,0,0,0,3.0
873,51168,3,250,3,12.0
874,10432,0,0,2,16.0
875,8080,0,0,1,9.0
876,13088,0,0,0,9.0
877,48,0,0,1,4.0
878,624,0,0,0,8.0
879,36560,4,325,3,8.0
880,384,0,0,0,5.0
881,24016,5,725,13,14.0
882,24592,0,0,2,25.0
883,5280,0,0,1,4.0
884,512,0,0,1,9.0
885,8960,1,0,5,16.0
886,6000,1,200,5,15.0
887,22688,2,325,7,8.0
888,784,0,0,1,15.0
889,1840,0,0,0,8.0
890,4576,0,0,0,9.0
891,114496,5,325,15,37.0
892,129568,0,825,12,9.0
893,3040,0,0,0,6.0
894,46288,5,75,6,23.0
895,23184,2,525,7,23.0
896,5232,0,0,0,7.0
897,76448,3,0,9,27.0
898,59920,0,200,5,4.0
899,12672,0,25,2,9.0
900,1136,0,25,5,9.0
901,17168,0,75,0,13.0
902,128,0,0,0,7.0
903,0,0,0,0,1.0
904,8944,0,75,2,12.0
905,8096,5,200,7,17.0
906,144,0,0,0,5.0
907,1520,0,25,3,9.0
908,34176,0,700,4,8.0
909,5184,1,175,3,13.0
910,0,0,0,0,7.0
911,27360,5,0,10,18.0
912,7792,0,0,0,9.0
913,3152,1,0,3,25.0
914,8800,1,50,3,23.0
915,44320,0,150,4,16.0
916,20672,1,0,2,6.0
917,14528,0,0,2,7.0
918,6272,0,0,2,11.0
919,4832,0,0,0,4.0
920,128,0,0,0,6.0
921,55552,0,450,6,27.0
922,80,0,0,0,7.0
923,23632,0,350,8,15.0
924,56272,0,100,3,6.0
925,144,0,0,0,10.0
926,432,0,0,1,9.0
927,11936,0,0,0,7.0
928,7616,0,0,0,16.0
929,5456,2,0,4,2.0
930,40384,0,125,5,21.0
931,1776,0,0,2,4.0
